category,system,instruction,context,question,response
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda prasiddha chhatra ko sthiti Kathmandu ra Pokhara ma cha, jo paryatan ra aarthik kendra haru ko pramukh chhetra ho.",Nepal ko sabai bhanda prasiddha chhatrako sthiti kahan cha?,Nepal ko sabai bhanda prasiddha chhatrako sthiti Kathmandu ra Pokhara ma cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko sabai bhanda thulo paanch ra kisan ko sthiti Tarai kshetra ra Nawalparasi jilla ho. Tarai le Nepal ko pramukh krishi chhetra ho.,Nepal ko sabai bhanda thulo paanch ra kisan ko sthiti kahan cha?,Nepal ko sabai bhanda thulo paanch ra kisan ko sthiti Tarai kshetra ra Nawalparasi jilla ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko pramukh roshni ra urja pradhan karyakram Upper Tamakoshi Hydroelectric Project ho, jo Nepal ko sabai bhanda thulo hydroelectric power project ho.",Nepal ko pramukh roshni ra urja pradhan karyakram k ho?,Nepal ko pramukh roshni ra urja pradhan karyakram Upper Tamakoshi Hydroelectric Project ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ma sabai bhanda badhi jansankhya walo nagar Kathmandu ho, jo Nepal ko rajdhani ho. Kathmandu ko jansankhya 1.5 million bhanda badhi cha.",Nepal ma sabai bhanda badhi jansankhya walo nagar kun ho?,Nepal ma sabai bhanda badhi jansankhya walo nagar Kathmandu ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda purano sadak 'Himalayan Highway' ho. Yo sadak, Nepal ko purba ra paschhim beech sthit cha, ra yo desh ko purano sadak ho.",Nepal ko sabai bhanda purano sadak kahan cha?,Nepal ko sabai bhanda purano sadak Himalayan Highway ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko aarthik sudhar ko lagi, sarkar le krishi, paryatan, udyog, ra sehmi kshetrama naya yojana haru rakhcha. Paryatan ko vikas garne, krishi ko pragati garne, ra infrastructure ko sudhar garne kaam ho rahecha.",Nepal ko aarthik sudhar ko lagi ke garincha?,"Nepal ko aarthik sudhar ko lagi, sarkar le krishi, paryatan, udyog, ra sehmi kshetrama naya yojana haru rakhcha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko aarthik dharohar krishi, paryatan, ra remittance ho. Desh ko bideshi aamdani ko mukhya srot remittance ho, ra yaha ko paryatan ra krishi kshetra ko mahatva dherai cha.",Nepal ko aarthik dharohar k ho?,"Nepal ko aarthik dharohar krishi, paryatan, ra remittance ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko raastriya chinh ma ek janmabhumi maayika chhatra chha, jun ek samarthan ra hamro parampaarik jati ra sanskriti ko pradarshan ho.",Nepal ko raastriya chinh ko parichay k ho?,Nepal ko raastriya chinh ma ek janmabhumi maayika chhatra chha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko chhimeki desh ko bhasha Hindi, Angrezi, ra Mandarin ho. India le Hindi ra Angrezi ko vyavaharik bhasha ko roop ma prayog garne garcha, ra Chin ma Mandarin sabse mahatvapurn bhasha ho.",Nepal ma chhimeki desh ko bhasha ko parichay kasto cha?,"Nepal ko chhimeki desh ko bhasha Hindi, Angrezi, ra Mandarin ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ma sabai bhanda badhi chhimeki desh ko purba sampark Bharat ho. Bharat sanga Nepal ko saath purano aarthik, saanskrutik, ra samajik sambandh cha.",Nepal ma sabai bhanda badhi chhimeki desh ko purba sampark kasto cha?,Nepal ma sabai bhanda badhi chhimeki desh ko purba sampark Bharat ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda badhi jati ko janma Tarai kshetra ho. Tarai ma Madhesi, Tharu, Maithili ra Bhojpuri jaati haru basne garincha.",Nepal ko sabai bhanda badhi jati ko janma kahan cha?,Nepal ko sabai bhanda badhi jati ko janma Tarai kshetra ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda badi jilla Rupandehi ho. Yo jilla Lumbini pradesh ma sthit cha, ra manavi hakko sanrakshan ko lagi prasiddha cha.",Nepal ko sabai bhanda badi jilla kahan cha?,Nepal ko sabai bhanda badi jilla Rupandehi ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda majboot samudaayik sanstha Koshish, ek ngo ho, jo Nepal ko gramin shetrama samudaayik sudhar garne kaam garirako cha.",Nepal ko sabai bhanda majboot samudaayik sanstha kahan cha?,Nepal ko sabai bhanda majboot samudaayik sanstha Koshish ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda mahatvapurn sarkari sanstha Nepal Rastra Bank ho, jun Nepal ko aarthik niti, dhan arjan ra naya yojana haru ko safaltako nidhan garne kaam garincha.",Nepal ko sabai bhanda mahatvapurn sarkari sanstha kahan cha?,Nepal ko sabai bhanda mahatvapurn sarkari sanstha Nepal Rastra Bank ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda prasiddha sports khel football, cricket, ra kabaddi cha. Yo khel haru Nepal ma lokpriya chhan, ra dherai manchhe yaha khelchan.",Nepal ko sabai bhanda prasiddha sports k khel cha?,"Nepal ko sabai bhanda prasiddha sports khel football, cricket, ra kabaddi cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko sabai bhanda purano mahakavi ko naam Bhanubhakta Acharya ho. Uniharu le Nepali sahitya ko vikas ra samajik chintan ma mahatvapurn yogdan diye.,Nepal ko sabai bhanda purano mahakavi ko naam k ho?,Nepal ko sabai bhanda purano mahakavi ko naam Bhanubhakta Acharya ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda dherai paryatan sthal Kathmandu, Pokhara, ra Lumbini ma cha. Yo sthal haru Nepal ko rajnaitik, sanskritik, ra dharmik mahatvapurn sthal haru ho.",Nepal ko sabai bhanda dherai paryatan sthal kahan cha?,"Nepal ko sabai bhanda dherai paryatan sthal Kathmandu, Pokhara, ra Lumbini ma cha."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda dherai thulo janjati ko sthal Kathmandu ho. Kathmandu, Nepal ko pramukh rajnaitik ra samajik kendra ho.",Nepal ko sabai bhanda dherai thulo janjati ko sthal kahan cha?,Nepal ko sabai bhanda dherai thulo janjati ko sthal Kathmandu ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko pramukh dharmik sthal Pashupatinath ho, jaha Hindu dharm ko mukhya devata Pashupatinath ko mandir cha. Yo kathmandu ma sthit cha.",Nepal ko pramukh dharmik sthal kahan cha?,Nepal ko pramukh dharmik sthal Pashupatinath ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko sabai bhanda purano palace Bhaktapur Durbar Square ho. Yo sthal Bhaktapur ma sthit cha ra Nepal ko rajaswa ra sanskritik dharohar ko ek pramukh hissa ho.,Nepal ko sabai bhanda purano palace kahan cha?,Nepal ko sabai bhanda purano palace Bhaktapur Durbar Square ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko prasiddha singer Narayan Gopal ho. Uniharu Nepali sangeet ko pramukh vyakti haru hun.,Nepal ko prasiddha singer ko naam k ho?,Nepal ko prasiddha singer Narayan Gopal ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko prasiddha dancing artist Sandhya Koirala ho. Uniharu Nepali naach ra kala ko ek pramukh prasiddhi ko kaaran chhan.,Nepal ko prasiddha dancing artist ko naam k ho?,Nepal ko prasiddha dancing artist Sandhya Koirala ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko sabai bhanda mahatvapurn festival Dashain ho. Yo festival Hindu dharmiko sabai bhanda badi manai cha.,Nepal ko sabai bhanda mahatvapurn festival k ho?,Nepal ko sabai bhanda mahatvapurn festival Dashain ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma sabai bhanda ramro school The British School Kathmandu ho. Yo school Kathmandu ma sthit cha ra international education provide garne kaam garchha.,Nepal ma sabai bhanda ramro school kahan cha?,Nepal ma sabai bhanda ramro school The British School Kathmandu ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko sabai bhanda purano maha yatra Kumbh Mela ho. Yo yatra Hindu dharmik pradhanta ko ho ra Nepal ko Lumbini ma rahecha.,Nepal ko sabai bhanda purano maha yatra k ho?,Nepal ko sabai bhanda purano maha yatra Kumbh Mela ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda purano janapad Lumbini ho, jaha Gautam Buddha ko janma bhayo. Lumbini ko itihas ra dharmik mahatva Nepal ko pramukh sanskritik dharohar ho.",Nepal ko sabai bhanda purano janapad kahan cha?,Nepal ko sabai bhanda purano janapad Lumbini ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko prasiddha university Tribhuvan University ho, jo Kathmandu ma sthit cha. Yo university Nepal ko sabai bhanda purano ra badi manaiye ko shikshan sanstha ho.",Nepal ko prasiddha university ko naam k ho?,Nepal ko prasiddha university Tribhuvan University ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko pramukh samudrik shetra ko karyakram Pokhara ho. Pokhara ko jhil, Phewa Jhil, ra pratibimb le paryatan ko mahatva badhayecha.",Nepal ko pramukh samudrik shetra kahan cha?,Nepal ko pramukh samudrik shetra Pokhara ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda dherai samudrik yatra Pokhara ma cha. Phewa Jhil ma boating, trekking, ra adventure sports ko paryatan ko prasiddhi cha.",Nepal ko sabai bhanda dherai samudrik yatra kahan cha?,Nepal ko sabai bhanda dherai samudrik yatra Pokhara ma cha.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda purano tyohar Tihar ho. Yo tyohar Hindu dharmik tyohar ho, jaha diyara, pooja, ra ek arko ko mahima garincha.",Nepal ko sabai bhanda purano tyohar k ho?,Nepal ko sabai bhanda purano tyohar Tihar ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma sabai bhanda prasiddha religious place Pashupatinath ho. Pashupatinath Mandir Kathmandu ma sthit cha ra Hindu dharmiko ek pramukh sthal ho.,Nepal ma sabai bhanda prasiddha religious place k ho?,Nepal ma sabai bhanda prasiddha religious place Pashupatinath ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda sundar sheher Pokhara ho. Pokhara, jo himalayan range ka samip ma sthit cha, apna sundarta ra jhil ko liye prasiddha cha.",Nepal ko sabai bhanda sundar sheher k ho?,Nepal ko sabai bhanda sundar sheher Pokhara ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko prasiddha saathi India ho. Nepal ra Bharat ko rajnaitik, samajik, aur aarthik sambandh atyanta gahiro cha.",Nepal ko prasiddha saathi k ho?,Nepal ko prasiddha saathi India ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko pramukh khana momo, dal bhat, ra sel roti ho. Momo ek prasiddha dumplings ho, jun dherai manai cha.",Nepal ko pramukh khana k ho?,"Nepal ko pramukh khana momo, dal bhat, ra sel roti ho."
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ma sabai bhanda dherai padhai garne university Tribhuvan University ho. Yo university Nepal ko sabai bhanda pramukh ra sabai bhanda purano ho.,Nepal ma sabai bhanda dherai padhai garne university k ho?,Nepal ma sabai bhanda dherai padhai garne university Tribhuvan University ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda ramro paryatan shetra Sagarmatha National Park ho, jaha Mount Everest ra anek himalayan range haru rahecha.",Nepal ko sabai bhanda ramro paryatan shetra k ho?,Nepal ko sabai bhanda ramro paryatan shetra Sagarmatha National Park ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
",Nepal ko prasiddha football khelne manchhe ko naam Hari Khadka ho. Uniharu Nepal ko pramukh football player haru ma parne chhan.,Nepal ko prasiddha football khelne manchhe ko naam k ho?,Nepal ko prasiddha football khelne manchhe ko naam Hari Khadka ho.
RAG,"Talako instruction herera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, context herera mildo answer deu
","Nepal ko sabai bhanda popular khana momo ho, jo Nepali cuisine ka ek pramukh dish ho. Momo ko variety ra flavor Nepal bharama lokpriya cha.",Nepal ko sabai bhanda popular khana k ho?,Nepal ko sabai bhanda popular khana momo ho.
