category,context,question,response
RAG,"Product Name: Smartwatch Sigma, Charging Time: 2 hours. Competitor Comparison: Similar products take 2.5 hours to charge. Usage Tip: Use the provided charger for optimal charging speed. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Smartwatch Sigma ko charging time kati ho?,Smartwatch Sigma ko charging time 2 hours ho.
RAG,"Product Name: Laptop Tau, Material: Aluminum and Plastic. Competitor Comparison: Similar products use only plastic. Usage Tip: Clean with a microfiber cloth to avoid scratches. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Laptop Tau ko material k ho?,Laptop Tau aluminum ra plastic ko banaeko cha.
RAG,"Product Name: Tablet Upsilon, Water-Resistant: Yes, IP68 rating. Competitor Comparison: Similar products have an IP67 rating. Usage Tip: Avoid submerging in water for long periods. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Tablet Upsilon ko water-resistant ho?,"Hajur, Tablet Upsilon water-resistant ho. IP68 rating cha."
RAG,"Product Name: Printer Phi, Warranty Claim: Contact customer care with receipt and warranty card. Competitor Comparison: Store R offers online warranty claims. Usage Tip: Keep the receipt and warranty card safe. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Printer Phi ko warranty claim garna sakchu?,"Hajur, Printer Phi ko warranty claim garna receipt ra warranty card sanga customer care ma samparka garnuhos."
RAG,"Product Name: Monitor Chi, Accessories: HDMI Cable, Power Adapter, User Manual. Competitor Comparison: Similar products include a VGA cable. Usage Tip: Use the provided accessories for optimal performance. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Monitor Chi ko accessories k k cha?,"Monitor Chi sanga HDMI cable, power adapter, ra user manual auncha."
RAG,"Product Name: Keyboard Psi, Compatible Devices: Windows, macOS, Linux. Competitor Comparison: Similar products are compatible only with Windows and macOS. Usage Tip: Check compatibility before purchasing. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Keyboard Psi ko compatible devices k k ho?,"Keyboard Psi Windows, macOS, ra Linux devices sanga compatible cha."
RAG,"Product Name: Speaker Omega, Replacement Policy: 14 days replacement for defective products. Competitor Comparison: Store Q offers 30 days replacement. Usage Tip: Test the product immediately after delivery. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Speaker Omega ko replacement policy k ho?,"Hajur, Speaker Omega ko replacement policy anusar defective products lai 14 days bhitra replace garna sakincha."
RAG,"Product Name: Smartphone Nova, Stock: Available (Last Restocked: 2023-10-15), Price: NPR 35,000. Competitor Price: NPR 37,000 at Store X. Popularity: Top 5 best-selling smartphones in Nepal. Usage Tip: Use with a tempered glass screen protector for better durability. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Smartphone Nova ko stock ma cha?,"Hajur, Smartphone Nova ahile stock ma cha. Tapailai yaslai aaja nai order garnu huncha?"
RAG,"Product Name: Wireless Earbuds Pulse, Price: NPR 4,000. Discount: 15% off with code PULSE15. Competitor Price: NPR 4,500 at Store Y. Popularity: Over 2,500 units sold last month. Usage Tip: Use noise-cancellation mode for better audio quality. Warranty: 6 months. Delivery Time: 2-3 days in Kathmandu.",Wireless Earbuds Pulse ko price kati ho?,"Wireless Earbuds Pulse ko price NPR 4,000 ho. Ahile 15% discount pani cha, code PULSE15 use garnuhos."
RAG,"Product Name: Laptop Zenith, Specifications: 16-inch display, 1TB SSD, 16GB RAM, Intel i9 processor. Battery: 12 hours, Fast Charging: Yes. Competitor Comparison: Similar to Laptop Apex but with better performance. Usage Tip: Use a cooling pad for better performance. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Laptop Zenith ko specifications k k cha?,"Laptop Zenith ko specifications yas prakar cha: 16-inch display, 1TB SSD, 16GB RAM, Intel i9 processor. Yo sanga 12 hours ko battery life ra fast charging feature pani cha."
RAG,"Product Name: Smartwatch Orbit, Warranty: 2 years manufacturer warranty. Extended Warranty: Available for NPR 2,500. Competitor Warranty: 1 year at Store Z. Usage Tip: Register warranty online for faster claims. Delivery Time: 2-3 days in Kathmandu.",Smartwatch Orbit ko warranty kati din ko cha?,"Hajur, Smartwatch Orbit ko warranty 2 years ko cha. Extended warranty NPR 2,500 tirera garna sakincha."
RAG,"Product Name: Tablet Horizon, Reviews: 4.8/5 stars (Based on 2,000 reviews). Positive Feedback: Great display, long battery life. Negative Feedback: Slightly heavy. Competitor Comparison: Better than Tablet Vista in terms of display quality. Usage Tip: Use a stand for better viewing angles. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Tablet Horizon ko review k k cha?,"Tablet Horizon ko review 4.8/5 stars cha (2,000 reviews anusar). Dherai le ramro display ra battery life ko barema ramro bhaneko cha."
RAG,"Product Name: Camera Aurora, Color Options: Black, Silver, Gold. Popularity: Black is the most sold color. Competitor Comparison: Store W offers only Black and Silver. Usage Tip: Use a protective case to maintain color quality. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Camera Aurora ko color options k k cha?,"Camera Aurora ko color options Black, Silver, ra Gold cha. Black sabai bhanda badi bikri hune color ho."
RAG,"Product Name: Backpack Voyager, Size Options: Small, Medium, Large. Popularity: Large is the most preferred size. Competitor Comparison: Store V offers only Small and Medium. Usage Tip: Measure before purchasing for the best fit. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Backpack Voyager ko size options k k cha?,"Backpack Voyager ko size options Small, Medium, ra Large cha. Large sabai bhanda badi prefer gariyeko size ho."
RAG,"Product Name: Printer Nebula, Delivery Time: Kathmandu Valley - 1-2 days, Outside Kathmandu - 3-5 days. Competitor Comparison: Store U offers same-day delivery in Kathmandu. Usage Tip: Track your order for real-time updates. Warranty: 1 year.",Printer Nebula ko delivery time kati ho?,"Printer Nebula ko delivery time Kathmandu bhitra 1-2 din, baira 3-5 din lagcha."
RAG,"Product Name: Monitor Stellar, Discount: 10% off with code STELLAR10. Competitor Comparison: Store T offers 5% off but with limited stock. Usage Tip: Use discount codes during checkout for savings. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Monitor Stellar ko discount cha ki nai?,"Hajur, Monitor Stellar ma 10% discount cha. Code: STELLAR10 use garnuhos."
RAG,"Product Name: Keyboard Infinity, Installation Guide: Available for download on the product page. Video Tutorial: Also available on YouTube. Competitor Comparison: Store S provides in-person installation support. Usage Tip: Follow the step-by-step guide for easy installation. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Keyboard Infinity ko installation guide available cha?,"Hajur, Keyboard Infinity ko installation guide product page bata download garna sakincha. YouTube ma video tutorial pani upalabdh cha."
RAG,"Product Name: Speaker Echo, Weight: 2.3 kg. Competitor Comparison: Similar products weigh around 2.5 kg. Usage Tip: Use a carrying case for portability. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Speaker Echo ko weight kati ho?,Speaker Echo ko weight 2.3 kg ho.
RAG,"Product Name: Power Bank Nova, Dimensions: 11cm x 6cm x 2cm. Competitor Comparison: Similar products have dimensions of 12cm x 7cm x 3cm. Usage Tip: Check the dimensions before purchasing to ensure it fits your bag. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Power Bank Nova ko dimensions k k cha?,Power Bank Nova ko dimensions 11cm x 6cm x 2cm cha.
RAG,"Product Name: Headphone Pulse, Battery Life: 20 hours. Competitor Comparison: Similar products offer 18 hours of battery life. Usage Tip: Use power-saving mode to extend battery life. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Headphone Pulse ko battery life kati ho?,Headphone Pulse ko battery life 20 hours ho.
RAG,"Product Name: Smartwatch Orbit, Charging Time: 1.5 hours. Competitor Comparison: Similar products take 2 hours to charge. Usage Tip: Use the provided charger for optimal charging speed. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Smartwatch Orbit ko charging time kati ho?,Smartwatch Orbit ko charging time 1.5 hours ho.
RAG,"Product Name: Laptop Zenith, Material: Aluminum and Plastic. Competitor Comparison: Similar products use only plastic. Usage Tip: Clean with a microfiber cloth to avoid scratches. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Laptop Zenith ko material k ho?,Laptop Zenith aluminum ra plastic ko banaeko cha.
RAG,"Product Name: Tablet Horizon, Water-Resistant: Yes, IP68 rating. Competitor Comparison: Similar products have an IP67 rating. Usage Tip: Avoid submerging in water for long periods. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Tablet Horizon ko water-resistant ho?,"Hajur, Tablet Horizon water-resistant ho. IP68 rating cha."
RAG,"Product Name: Printer Nebula, Warranty Claim: Contact customer care with receipt and warranty card. Competitor Comparison: Store R offers online warranty claims. Usage Tip: Keep the receipt and warranty card safe. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Printer Nebula ko warranty claim garna sakchu?,"Hajur, Printer Nebula ko warranty claim garna receipt ra warranty card sanga customer care ma samparka garnuhos."
RAG,"Product Name: Monitor Stellar, Accessories: HDMI Cable, Power Adapter, User Manual. Competitor Comparison: Similar products include a VGA cable. Usage Tip: Use the provided accessories for optimal performance. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Monitor Stellar ko accessories k k cha?,"Monitor Stellar sanga HDMI cable, power adapter, ra user manual auncha."
RAG,"Product Name: Keyboard Infinity, Compatible Devices: Windows, macOS, Linux. Competitor Comparison: Similar products are compatible only with Windows and macOS. Usage Tip: Check compatibility before purchasing. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Keyboard Infinity ko compatible devices k k ho?,"Keyboard Infinity Windows, macOS, ra Linux devices sanga compatible cha."
RAG,"Product Name: Speaker Echo, Replacement Policy: 14 days replacement for defective products. Competitor Comparison: Store Q offers 30 days replacement. Usage Tip: Test the product immediately after delivery. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Speaker Echo ko replacement policy k ho?,"Hajur, Speaker Echo ko replacement policy anusar defective products lai 14 days bhitra replace garna sakincha."
RAG,"Product Name: Smartphone Galaxy X, Stock: Available (Last Restocked: 2023-10-20), Price: NPR 40,000. Competitor Price: NPR 42,000 at Store X. Popularity: Top 3 best-selling smartphones in Nepal. Usage Tip: Use with a tempered glass screen protector for better durability. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Smartphone Galaxy X ko stock ma cha?,"Hajur, Smartphone Galaxy X ahile stock ma cha. Tapailai yaslai aaja nai order garnu huncha?"
RAG,"Product Name: Wireless Earbuds Sonic, Price: NPR 4,500. Discount: 10% off with code SONIC10. Competitor Price: NPR 5,000 at Store Y. Popularity: Over 3,000 units sold last month. Usage Tip: Use noise-cancellation mode for better audio quality. Warranty: 6 months. Delivery Time: 2-3 days in Kathmandu.",Wireless Earbuds Sonic ko price kati ho?,"Wireless Earbuds Sonic ko price NPR 4,500 ho. Ahile 10% discount pani cha, code SONIC10 use garnuhos."
RAG,"Product Name: Laptop ProBook, Specifications: 15.6-inch display, 512GB SSD, 8GB RAM, Intel i5 processor. Battery: 8 hours, Fast Charging: Yes. Competitor Comparison: Similar to Laptop EliteBook but with better battery life. Usage Tip: Use a cooling pad for better performance. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Laptop ProBook ko specifications k k cha?,"Laptop ProBook ko specifications yas prakar cha: 15.6-inch display, 512GB SSD, 8GB RAM, Intel i5 processor. Yo sanga 8 hours ko battery life ra fast charging feature pani cha."
RAG,"Product Name: Smartwatch FitPro, Warranty: 2 years manufacturer warranty. Extended Warranty: Available for NPR 2,000. Competitor Warranty: 1 year at Store Z. Usage Tip: Register warranty online for faster claims. Delivery Time: 2-3 days in Kathmandu.",Smartwatch FitPro ko warranty kati din ko cha?,"Hajur, Smartwatch FitPro ko warranty 2 years ko cha. Extended warranty NPR 2,000 tirera garna sakincha."
RAG,"Product Name: Tablet ViewPad, Reviews: 4.7/5 stars (Based on 2,500 reviews). Positive Feedback: Great display, long battery life. Negative Feedback: Slightly heavy. Competitor Comparison: Better than Tablet TabPlus in terms of display quality. Usage Tip: Use a stand for better viewing angles. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Tablet ViewPad ko review k k cha?,"Tablet ViewPad ko review 4.7/5 stars cha (2,500 reviews anusar). Dherai le ramro display ra battery life ko barema ramro bhaneko cha."
RAG,"Product Name: Camera SnapShot, Color Options: Black, Silver, Red. Popularity: Black is the most sold color. Competitor Comparison: Store W offers only Black and Silver. Usage Tip: Use a protective case to maintain color quality. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Camera SnapShot ko color options k k cha?,"Camera SnapShot ko color options Black, Silver, ra Red cha. Black sabai bhanda badi bikri hune color ho."
RAG,"Product Name: Backpack Trekker, Size Options: Small, Medium, Large. Popularity: Large is the most preferred size. Competitor Comparison: Store V offers only Small and Medium. Usage Tip: Measure before purchasing for the best fit. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Backpack Trekker ko size options k k cha?,"Backpack Trekker ko size options Small, Medium, ra Large cha. Large sabai bhanda badi prefer gariyeko size ho."
RAG,"Product Name: Printer PrintMaster, Delivery Time: Kathmandu Valley - 1-2 days, Outside Kathmandu - 3-5 days. Competitor Comparison: Store U offers same-day delivery in Kathmandu. Usage Tip: Track your order for real-time updates. Warranty: 1 year.",Printer PrintMaster ko delivery time kati ho?,"Printer PrintMaster ko delivery time Kathmandu bhitra 1-2 din, baira 3-5 din lagcha."
RAG,"Product Name: Monitor UltraView, Discount: 12% off with code ULTRA12. Competitor Comparison: Store T offers 10% off but with limited stock. Usage Tip: Use discount codes during checkout for savings. Warranty: 1 year. Delivery Time: 1-2 days in Kathmandu.",Monitor UltraView ko discount cha ki nai?,"Hajur, Monitor UltraView ma 12% discount cha. Code: ULTRA12 use garnuhos."
